일자,금융투자,보험,투신,사모,은행,기타금융,연기금 등,기타법인,개인,외국인,기타외국인,전체
2023.7.27,-452163120,-11459199940,686944765,-567702855,58773853220,-14947416615,-6248982185,19999350495,-89959283170,43760095595,414503810,0
2023.7.26,-52342134340,-437588910,-22151722865,12097137125,-34538723420,-249052000,17052440580,21017598560,15782637785,45127907765,-1358500280,0
2023.7.25,79425077005,3259752030,-1.18E+11,-12422986635,-30139499655,-33483857950,2246191820,-844193845,42651884145,68097744235,-1027923970,0
2023.7.24,4005821165,-11905673600,58521304755,-2566510310,-49614249260,918740520,-1318213935,-1762308125,-5450667045,9265050275,-93294440,0
2023.7.21,-1.51E+11,-1486000725,-18178821655,6737045595,27560737400,2283092520,89141690160,17784091960,8284074340,19305832845,-860280020,0
2023.7.20,2840701,22264417409,-1.08E+11,6015574245,5187272445,-19099061485,11221236125,21699507705,41866808210,17725274310,1245331415,0
2023.7.19,-12225178061,29888634230,3000169606,15550397300,-1.03E+11,24370357555,30632403635,-770224620,3578927995,7244916195,1465798910,0
2023.7.18,1.01452E+11,-9602017560,1.36569E+11,51411504295,-2.60E+11,2224380445,3539931620,-8128569965,-27071582475,9708066255,-576030055,0
2023.7.17,1467618070,-4510205005,-92595784705,8951450605,-8148307495,25952625365,10548555760,1820924105,73233535065,-17043298220,322886455,0
2023.7.14,3.82931E+11,-28132945050,-1.86E+11,2653831315,-1.11E+11,-3773780560,-765984370,-42854398130,-21389500595,7941594825,241749815,0
2023.7.13,-1.27E+11,-780837305,1.17522E+11,12799704415,-27461999275,-610310195,-32175857370,192990685,29053078195,27385810685,1146686690,0
2023.7.12,95647126880,7006413640,-92601265490,-7627770840,8790057580,-1029620720,5663662670,-724660225,-13163267115,-1128742365,-831934015,0
2023.7.11,1.83797E+11,-9239191325,-1.58E+11,-3998768925,6451347560,-6036969120,-3870203810,-7540123780,-1216946720,-349589760,361869695,0
2023.7.10,-1.39E+11,-9613528065,67086813025,2558626795,10199900600,-5087883270,18881250515,586926775,38043236090,15973795780,-124530235,0
2023.7.7,-2.04E+11,13558336025,79841518925,-2700070475,23523479005,1559954440,35606432460,4601372715,37992251675,9431934120,398210355,0
2023.7.6,-2.57E+11,26502061960,1.00162E+11,13306968700,52549432110,1114161240,-4786351665,23032481135,59619230315,-13934165250,-320838620,0
2023.7.5,-1.72E+11,22133580410,93476967035,11425521555,-11598644430,1899818935,10758680820,1316259955,52341026070,-10227425725,257640075,0
2023.7.4,2.3469E+11,4509340955,-1.52E+11,14744242065,-20709455455,-3032189465,-38541639370,-44859581035,-12767784035,17191623170,333691910,0
2023.7.3,86197917020,315686825,42031882132,-4258917835,-70037857320,-172292620,8356829830,-12247255417,-52345896980,1124385910,1035518455,0
